"PUBID","FP_ADHRISKI","FP_ADPENVRI","FP_ADENRCHI"
5500,100,200,2
5501,400,100,2
5502,-4,-4,-4
5503,1100,200,1
5504,500,200,1
5505,-4,-4,-4
5506,-4,-4,-4
5507,-4,-4,2
5508,-4,-4,2
5509,-4,-4,-4
5510,200,100,1
5511,800,300,1
5512,-4,-4,-4
5513,200,100,1
5514,300,0,1
5515,0,200,2
5516,400,300,1
5517,-4,-4,-4
5518,-4,-4,-4
5519,100,200,3
5520,325,300,0
5521,300,400,2
5522,-4,-4,-4
5523,400,200,1
5524,0,100,2
5525,200,100,1
5526,100,200,1
5527,325,200,1
5528,-4,-4,-4
5529,300,100,2
5530,700,300,1
5531,-4,-4,-4
5532,200,0,1
5533,0,0,3
5534,100,100,1
5535,300,200,2
5536,100,300,3
5537,200,300,3
5538,525,200,1
5539,0,0,3
5540,0,0,3
5541,-4,-4,-4
5542,200,0,3
5543,-4,-4,-4
5544,0,0,2
5545,200,200,1
5546,0,100,3
5547,-4,-4,-4
5548,-4,-4,-4
5549,200,100,1
5550,600,200,2
5551,-4,-4,-4
5552,100,0,2
5553,0,0,2
5554,425,300,1
5555,-4,-4,-4
5556,-4,-4,-4
5557,-4,-4,-4
5558,-4,-4,-4
5560,-4,-4,-4
5561,-4,-4,-4
5562,100,0,2
5563,-4,-4,-4
5564,100,100,1
5565,400,100,0
5566,100,0,1
5567,100,200,2
5568,500,300,1
5569,300,300,1
5570,0,0,3
5571,-4,-4,-4
5572,-4,-4,3
5573,-4,-4,-4
5574,200,200,2
5575,500,100,1
5576,-4,-4,1
5577,425,300,2
5578,500,200,1
5579,100,300,2
5580,300,100,1
5581,-4,-4,-4
5582,325,300,-4
5583,-4,-4,-4
5584,300,200,1
5585,-4,-4,-4
5586,300,400,2
5587,500,0,1
5588,-4,-4,-4
5589,200,300,2
5590,-4,-4,-4
5591,200,400,2
5592,-4,-4,-4
5593,625,100,1
5594,500,200,2
5595,-4,-4,-4
5596,-4,-4,0
5597,-4,-4,-4
5598,-4,-4,-4
5599,100,200,1
5600,425,200,1
5601,-4,-4,-4
5602,-4,-4,-4
5603,-4,-4,-4
5604,300,200,2
5605,325,300,1
5606,100,200,2
5607,200,100,1
5608,-4,-4,-4
5609,-4,-4,-4
5610,200,0,3
5611,-4,-4,-4
5612,725,200,0
5613,-4,-4,-4
5614,0,0,2
5615,-4,-4,-4
5616,100,100,2
5617,500,300,1
5618,-4,-4,-4
5619,-4,-4,-4
5620,225,125,-4
5621,200,200,1
5622,100,100,2
5623,725,300,1
5624,-4,-4,-4
5625,-4,-4,-4
5626,100,200,2
5627,-4,-4,-4
5628,200,100,1
5629,200,200,2
5630,-4,-4,-4
5631,100,200,2
5632,100,100,2
5633,-4,-4,-4
5634,400,500,1
5635,-4,-4,-4
5636,-4,-4,-4
5637,-4,-4,-4
5638,-4,-4,-4
5639,-4,-4,3
5640,-4,-4,2
5641,-4,-4,-4
5642,-4,-4,-4
5643,200,0,2
5644,-4,-4,-4
5645,325,100,2
5646,0,0,3
5647,-4,-4,3
5648,-4,-4,-4
5649,200,200,2
5650,500,200,2
5651,-4,-4,-4
5652,200,0,2
5653,-4,-4,-4
5654,0,100,2
5655,500,100,1
5656,-4,-4,-4
5657,-4,-4,-4
5658,-4,-4,-4
5659,200,100,2
5660,-4,-4,-4
5661,-4,-4,2
5662,300,100,3
5663,-4,-4,-4
5664,200,100,2
5665,-4,-4,-4
5666,-4,-4,-4
5667,-4,-4,-4
5668,100,0,2
5669,300,200,2
5670,100,100,3
5671,0,0,3
5672,0,0,2
5673,0,0,2
5674,100,100,3
5675,100,0,2
5676,-4,-4,-4
5677,-4,-4,2
5678,0,0,2
5679,-4,-4,1
5680,-4,-4,-4
5681,0,0,3
5682,-4,-4,-4
5683,325,100,1
5684,-4,-4,-4
5685,200,200,2
5686,100,100,2
5687,-4,-4,-4
5688,-4,-4,-4
5689,100,300,2
5690,425,300,1
5691,325,100,1
5692,-4,-4,-4
5693,200,300,1
5694,500,300,2
5695,-4,-4,-4
5696,-4,-4,0
5697,-4,-4,-4
5698,-4,-4,-4
5699,-4,-4,-4
5700,400,200,1
5701,0,200,2
5702,200,100,2
5703,300,0,2
5704,500,400,1
5705,-4,-4,-4
5706,200,200,2
5707,300,300,0
5708,300,200,1
5709,-4,-4,-4
5710,200,100,2
5711,-4,-4,-4
5712,200,0,2
5713,-4,-4,-4
5714,100,0,3
5715,-4,-4,-4
5716,200,200,1
5717,400,0,1
5718,-4,-4,-4
5719,300,0,1
5720,500,300,1
5721,-4,-4,-4
5722,-4,-4,-4
5723,0,0,2
5724,-4,-4,-4
5725,-4,-4,-4
5726,300,100,1
5727,500,100,1
5728,0,0,2
5729,-4,-4,-4
5730,0,100,3
5731,200,200,2
5732,0,200,2
5733,300,0,0
5734,0,0,3
5735,-4,-4,-4
5736,0,0,2
5737,400,400,1
5738,200,0,1
5739,200,0,2
5740,100,0,1
5741,100,0,3
5742,-4,-4,-4
5743,-4,-4,-4
5744,200,100,2
5745,-4,-4,-4
5746,0,0,3
5747,-4,-4,-4
5748,0,100,2
5749,100,100,1
5750,-4,-4,-4
5751,400,100,2
5752,0,100,2
5753,300,200,2
5754,600,200,2
5755,-4,-4,-4
5756,-4,-4,-4
5757,-4,-4,-4
5758,-4,-4,-4
5759,100,0,2
5760,500,200,0
5761,425,125,2
5762,200,200,2
5763,-4,-4,-4
5764,100,200,1
5765,-4,-4,-4
5766,100,100,1
5767,0,0,3
5768,300,100,2
5769,-4,-4,-4
5770,-4,-4,-4
5771,-4,-4,-4
5772,200,200,1
5773,-4,-4,1
5774,100,200,-4
5775,-4,-4,-4
5776,300,100,2
5777,200,100,1
5778,-4,-4,1
5779,300,100,1
5780,450,300,2
5781,-4,-4,-4
5782,800,500,2
5783,300,100,3
5784,300,100,2
5785,-4,-4,-4
5786,-4,-4,-4
5787,-4,-4,-4
5788,675,400,2
5789,-4,-4,-4
5790,-4,-4,-4
5791,400,100,0
5792,200,200,1
5793,-4,-4,-4
5794,100,0,1
5795,-4,-4,-4
5796,100,0,1
5797,-4,-4,-4
5798,-4,-4,-4
5799,-4,-4,-4
5800,100,100,3
5801,100,100,2
5802,-4,-4,-4
5803,0,125,2
5804,300,300,2
5805,300,200,1
5806,300,300,3
5807,400,300,2
5808,-4,-4,-4
5809,1300,400,0
5810,-4,-4,-4
5811,200,100,2
5813,400,400,2
5814,-4,-4,-4
5815,-4,-4,-4
5816,500,400,2
5817,325,400,1
5818,-4,-4,-4
5819,700,400,1
5820,950,400,0
5821,-4,-4,-4
5822,-4,-4,-4
5823,425,300,1
5824,200,200,1
5825,200,300,1
5826,325,300,1
5827,-4,-4,-4
5828,525,400,1
5829,-4,-4,-4
5830,625,200,1
5831,-4,-4,-4
5832,-4,-4,-4
5833,-4,-4,-4
5834,525,300,1
5835,-4,-4,-4
5836,-4,-4,-4
5837,100,0,1
5838,-4,-4,-4
5839,0,0,2
5840,-4,-4,-4
5841,-4,-4,-4
5842,0,200,2
5843,200,0,3
5844,400,200,0
5845,425,300,0
5846,500,400,0
5847,-4,-4,-4
5848,-4,-4,-4
5849,-4,-4,1
5850,-4,-4,2
5851,-4,-4,-4
5852,500,400,1
5853,400,300,2
5854,100,300,3
5855,500,300,2
5856,-4,-4,-4
5857,400,400,1
5858,0,0,3
5859,-4,-4,-4
5860,100,200,1
5861,200,200,-4
5862,-4,-4,-4
5863,0,200,3
5864,-4,-4,-4
5865,-4,-4,-4
5866,-4,-4,-4
5867,0,0,2
5868,300,100,2
5869,325,250,1
5870,-4,-4,-4
5871,-4,-4,2
5872,300,200,2
5873,-4,-4,-4
5874,200,400,2
5875,-4,-4,-4
5876,100,100,1
5877,300,400,1
5878,-4,-4,-4
5879,100,100,2
5880,200,200,2
5881,-4,-4,-4
5882,200,0,3
5883,-4,-4,3
5884,-4,-4,-4
5885,-4,-4,-4
5886,100,125,2
5887,0,200,2
5888,600,300,2
5889,-4,-4,-4
5890,-4,-4,-4
5891,-4,-4,1
5892,950,500,1
5893,850,600,1
5894,-4,-4,-4
5895,100,200,1
5896,1000,300,1
5897,200,200,2
5898,100,0,2
5899,400,500,1
5900,600,600,2
5901,-4,-4,-4
5902,725,600,1
5903,600,300,2
5904,200,300,1
5905,-4,-4,-4
5906,-4,-4,-4
5907,100,100,2
5908,500,100,2
5909,200,100,3
5910,-4,-4,-4
5911,200,125,3
5912,200,100,2
5913,-4,-4,-4
5914,-4,-4,-4
5915,-4,-4,-4
5916,500,200,1
5917,-4,-4,-4
5918,400,300,1
5919,325,300,1
5920,625,200,0
5921,-4,-4,-4
5922,-4,-4,-4
5923,-4,-4,-4
5924,-4,-4,-4
5925,325,0,-4
5926,-4,-4,-4
5927,225,100,3
5928,-4,-4,-4
5929,725,0,1
5930,-4,-4,-4
5931,325,100,1
5932,-4,-4,-4
5933,-4,-4,-4
5934,-4,-4,-4
5935,300,0,1
5936,325,0,1
5937,0,0,2
5938,-4,-4,-4
5939,300,0,1
5940,700,300,2
5941,-4,-4,-4
5942,200,100,1
5943,200,0,3
5944,100,0,2
5945,100,0,1
5946,200,0,1
5947,200,0,1
5948,100,200,1
5949,-4,-4,-4
5950,200,100,1
5951,-4,-4,-4
5952,-4,-4,-4
5953,200,0,1
5954,-4,-4,-4
5955,-4,-4,-4
5956,300,0,1
5957,-4,-4,-4
5958,-4,-4,-4
5959,100,100,2
5960,-4,-4,-4
5961,200,300,2
5962,400,200,2
5963,100,100,2
5964,-4,-4,2
5965,200,0,1
5966,-4,-4,-4
5967,-4,-4,-4
5968,600,100,1
5969,425,100,2
5970,500,100,1
5971,-4,-4,-4
5972,100,0,2
5973,100,100,2
5974,100,100,2
5975,200,100,2
5976,100,0,2
5977,-4,-4,-4
5978,0,0,2
5979,-4,-4,-4
5980,100,0,2
5981,-4,-4,2
5982,100,0,3
5983,325,0,3
5984,525,100,2
5985,400,400,1
5986,-4,-4,-4
5987,1100,400,0
5988,-4,-4,-4
5989,100,300,3
5990,700,600,1
5991,-4,-4,-4
5992,-4,-4,2
5993,-4,-4,-4
5994,850,500,1
5995,525,400,1
5996,-4,-4,-4
5997,-4,-4,-4
5998,-4,-4,-4
5999,-4,-4,1
6000,-4,-4,-4
6001,0,0,3
6002,100,0,3
6003,0,0,3
6004,100,200,2
6005,-4,-4,-4
6006,-4,-4,-4
6007,-4,-4,0
6008,-4,-4,-4
6009,425,500,2
6010,-4,-4,-4
6011,-4,-4,-4
6012,-4,-4,-4
6013,400,400,2
6014,325,100,2
6015,500,300,1
6016,-4,-4,-4
6017,-4,-4,-4
6018,-4,-4,-4
6019,100,200,3
6020,-4,-4,-4
6021,-4,-4,-4
6022,-4,-4,-4
6023,300,100,2
6025,-4,-4,-4
6026,200,100,0
6027,-4,-4,-4
6028,425,300,1
6029,-4,-4,-4
6030,0,0,3
6031,-4,-4,-4
6032,100,0,2
6033,-4,-4,2
6034,600,300,1
6035,425,250,2
6036,-4,-4,-4
6037,100,0,1
6038,200,200,1
6039,100,250,2
6040,0,0,2
6041,100,0,2
6042,200,0,1
6043,-4,-4,-4
6044,200,200,2
6045,-4,-4,-4
6046,-4,-4,-4
6047,-4,-4,-4
6048,200,0,2
6049,-4,-4,-4
6050,-4,-4,-4
6051,-4,-4,-4
6052,-4,-4,-4
6053,-4,-4,-4
6054,-4,-4,-4
6055,200,0,2
6056,0,0,3
6057,100,200,2
6058,-4,-4,-4
6059,-4,-4,-4
6060,-4,-4,-4
6061,400,200,1
6062,600,200,0
6063,-4,-4,-4
6064,-4,-4,1
6065,-4,-4,-4
6066,800,100,2
6067,-4,-4,-4
6068,-4,-4,2
6069,-4,-4,2
6070,400,200,1
6071,100,200,1
6072,-4,-4,-4
6073,200,0,1
6074,-4,-4,-4
6075,0,0,2
6076,-4,-4,-4
6077,-4,-4,-4
6078,-4,-4,-4
6079,-4,-4,-4
6080,100,0,2
6081,-4,-4,-4
6082,425,200,1
6083,600,200,2
6084,1100,400,1
6085,-4,-4,-4
6086,625,0,0
6087,525,0,1
6088,325,0,2
6089,-4,-4,1
6090,-4,-4,-4
6091,-4,-4,-4
6092,300,300,2
6093,-4,-4,-4
6094,-4,-4,-4
6095,600,200,2
6096,600,100,1
6097,200,100,1
6098,-4,-4,-4
6099,200,100,3
6100,400,200,2
6101,500,200,1
6102,300,200,1
6103,-4,-4,-4
6104,-4,-4,1
6105,-4,-4,-4
6106,100,100,2
6107,0,100,2
6108,0,100,3
6109,-4,-4,-4
6110,0,0,2
6111,-4,-4,-4
6112,-4,-4,-4
6113,300,100,2
6114,-4,-4,-4
6115,200,200,1
6116,200,0,1
6117,-4,-4,-4
6118,-4,-4,-4
6119,-4,-4,-4
6120,-4,-4,2
6121,200,200,1
6122,100,100,1
6123,100,0,1
6124,725,100,0
6125,525,100,0
6126,100,100,1
6127,500,100,1
6128,-4,-4,-4
6129,425,250,2
6130,-4,-4,-4
6131,300,100,1
6132,100,100,3
6133,100,300,2
6134,525,600,2
6135,0,200,3
6136,-4,-4,-4
6137,600,200,1
6138,425,300,1
6139,-4,-4,-4
6140,600,200,1
6141,-4,-4,-4
6142,500,300,1
6143,-4,-4,-4
6144,1000,400,0
6145,-4,-4,-4
6146,-4,-4,-4
6147,-4,-4,-4
6148,800,100,1
6149,100,200,1
6150,-4,-4,-4
6151,0,200,2
6152,100,200,1
6153,100,0,2
6154,300,100,1
6155,0,0,3
6156,100,0,3
6157,200,0,3
6158,100,0,2
6159,-4,-4,-4
6160,-4,-4,-4
6161,-4,-4,2
6162,-4,-4,1
6163,-4,-4,1
6164,100,100,1
6165,-4,-4,-4
6166,-4,-4,-4
6167,600,200,0
6168,-4,-4,-4
6169,500,300,1
6170,325,300,1
6171,425,300,1
6172,-4,-4,-4
6173,200,0,2
6174,200,300,1
6175,0,100,2
6176,-4,-4,-4
6177,300,300,1
6178,-4,-4,-4
6179,100,200,1
6180,-4,-4,-4
6181,-4,-4,-4
6182,-4,-4,-4
6183,-4,-4,-4
6184,-4,-4,-4
6185,-4,-4,2
6186,325,250,3
6187,-4,-4,-4
6188,-4,-4,-4
6189,200,125,1
6190,-4,-4,-4
6191,-4,-4,-4
6192,500,0,2
6193,-4,-4,-4
6194,200,200,2
6195,300,100,2
6196,200,200,2
6197,300,100,1
6198,200,100,2
6199,-4,-4,-4
6200,-4,-4,-4
6201,-4,-4,-4
6202,100,200,1
6203,500,300,2
6204,-4,-4,-4
6205,-4,-4,-4
6206,-4,-4,-4
6207,200,200,2
6208,800,200,1
6209,-4,-4,-4
6210,400,300,3
6211,-4,-4,3
6212,-4,-4,-4
6213,850,250,2
6214,-4,-4,-4
6215,325,300,1
6216,225,125,2
6217,-4,-4,-4
6218,525,300,-4
6219,525,300,-4
6220,-4,-4,-4
6221,0,200,2
6222,-4,-4,-4
6223,300,100,3
6224,-4,-4,-4
6225,300,0,2
6226,200,100,2
6227,-4,-4,-4
6228,-4,-4,2
6229,-4,-4,-4
6230,500,100,3
6231,-4,-4,-4
6232,-4,-4,-4
6233,1150,500,1
6234,325,250,2
6235,525,0,1
6236,-4,-4,-4
6237,600,300,1
6238,-4,-4,-4
6239,100,0,3
6240,-4,-4,-4
6241,0,0,2
6242,100,100,2
6243,-4,-4,-4
6244,-4,-4,-4
6245,0,0,3
6246,-4,-4,-4
6247,-4,-4,-4
6248,0,0,2
6249,200,0,2
6250,0,0,2
6251,0,0,2
6252,0,0,2
6253,300,100,2
6254,-4,-4,-4
6255,200,0,1
6256,-4,-4,-4
6257,200,200,1
6258,-4,-4,-4
6259,0,0,3
6260,200,0,3
6261,0,0,2
6262,0,0,3
6263,0,0,2
6264,100,0,2
6265,325,0,2
6266,-4,-4,-4
6267,100,0,2
6268,100,0,2
6269,-4,-4,-4
6270,-4,-4,-4
6271,100,0,3
6272,100,0,3
6273,-4,-4,-4
6274,100,0,2
6275,-4,-4,-4
6276,-4,-4,-4
6277,0,200,2
6278,300,200,1
6279,200,0,1
6280,-4,-4,-4
6281,-4,-4,-4
6282,325,300,1
6283,325,200,1
6284,-4,-4,1
6285,-4,-4,1
6286,200,200,1
6287,0,200,2
6288,725,200,1
6289,425,100,1
6290,-4,-4,-4
6291,100,100,1
6292,-4,-4,-4
6293,-4,-4,-4
6294,200,200,2
6295,-4,-4,-4
6296,200,200,1
6297,-4,-4,1
6298,-4,-4,-4
6299,-4,-4,-4
6300,300,0,2
6301,325,300,2
6302,425,300,3
6303,725,100,1
6304,200,0,1
6305,-4,-4,-4
6306,200,200,0
6307,-4,-4,-4
6308,-4,-4,-4
6309,-4,-4,-4
6310,0,0,3
6311,400,100,2
6312,-4,-4,-4
6313,-4,-4,-4
6314,300,200,2
6315,0,100,2
6316,300,0,2
6317,-4,-4,-4
6318,400,0,2
6319,0,100,2
6320,-4,-4,-4
6321,0,0,2
6322,-4,-4,-4
6323,100,100,2
6324,-4,-4,-4
6325,-4,-4,2
6326,100,200,2
6327,-4,-4,-4
6328,-4,-4,-4
6329,0,0,3
6330,200,0,2
6331,0,0,2
6332,-4,-4,-4
6333,100,0,3
6334,-4,-4,-4
6335,0,0,3
6336,0,0,2
6337,-4,-4,-4
6338,-4,-4,-4
6339,100,0,2
6340,-4,-4,-4
6341,0,100,3
6342,-4,-4,-4
6343,400,100,2
6344,0,200,2
6345,100,100,2
6346,300,200,3
6347,100,0,1
6348,-4,-4,-4
6351,-4,-4,-4
6352,0,0,3
6353,100,200,2
6354,-4,-4,-4
6355,0,0,2
6356,0,100,2
6357,300,200,1
6358,-4,-4,-4
6359,-4,-4,2
6360,-4,-4,3
6361,300,100,1
6362,-4,-4,-4
6363,300,100,1
6364,-4,-4,-4
6365,0,0,3
6366,-4,-4,1
6367,100,100,1
6368,-4,-4,1
6369,-4,-4,-4
6370,0,0,3
6371,675,100,1
6372,-4,-4,-4
6373,200,100,1
6374,400,0,2
6375,0,0,3
6376,-4,-4,-4
6377,400,0,2
6378,-4,-4,-4
6379,-4,-4,-4
6380,-4,-4,-4
6381,-4,-4,-4
6382,-4,-4,3
6383,200,100,3
6384,-4,-4,-4
6385,0,0,2
6386,-4,-4,-4
6387,100,0,1
6388,-4,-4,-4
6389,100,0,1
6390,-4,-4,-4
6391,200,0,1
6392,-4,-4,-4
6393,-4,-4,-4
6394,-4,-4,-4
6395,600,0,2
6396,100,0,1
6397,300,0,2
6398,100,0,1
6399,-4,-4,-4
6400,-4,-4,-4
6401,0,0,2
6402,300,0,2
6403,100,0,2
6404,0,0,3
6405,400,100,2
6406,0,0,3
6407,-4,-4,-4
6408,-4,-4,-4
6409,100,0,2
6410,-4,-4,-4
6411,-4,-4,-4
6412,100,0,2
6413,-4,-4,-4
6414,-4,-4,-4
6415,-4,-4,-4
6416,0,100,2
6417,0,0,3
6418,100,100,3
6419,0,0,2
6420,-4,-4,-4
6421,0,0,3
6422,200,0,3
6423,-4,-4,-4
6424,0,200,2
6425,200,200,2
6426,200,0,2
6427,0,0,3
6428,-4,-4,-4
6429,0,0,3
6430,200,100,3
6431,-4,-4,-4
6432,300,0,1
6433,0,0,3
6434,200,0,1
6435,-4,-4,-4
6436,-4,-4,-4
6437,100,0,2
6438,-4,-4,-4
6439,0,100,2
6440,-4,-4,-4
6441,200,0,3
6442,-4,-4,-4
6443,0,100,2
6444,-4,-4,-4
6445,200,100,1
6446,100,300,3
6447,-4,-4,-4
6448,0,0,3
6449,-4,-4,-4
6450,-4,-4,-4
6451,200,250,1
6452,500,100,1
6453,0,0,2
6454,-4,-4,-4
6455,-4,-4,-4
6456,-4,-4,-4
6457,0,0,2
6458,100,0,3
6459,-4,-4,-4
6460,-4,-4,-4
6461,100,0,3
6462,100,0,2
6463,200,200,1
6464,-4,-4,-4
6465,400,0,2
6466,-4,-4,-4
6467,800,100,1
6468,300,200,1
6469,500,300,1
6470,425,100,1
6471,200,0,1
6472,-4,-4,-4
6473,200,0,1
6474,-4,-4,-4
6475,500,200,3
6476,400,100,2
6477,400,0,2
6478,-4,-4,-4
6479,-4,-4,-4
6480,300,100,2
6481,-4,-4,-4
6482,-4,-4,2
6483,-4,-4,2
6484,-4,-4,-4
6485,-4,-4,-4
6486,100,0,2
6487,200,0,2
6488,100,0,2
6489,700,100,0
6490,-4,-4,-4
6491,100,0,2
6492,-4,-4,-4
6493,100,0,3
6494,-4,-4,-4
6495,0,0,2
6496,200,0,2
6497,100,0,1
6498,0,0,2
6499,-4,-4,-4
6500,-4,-4,-4
6501,-4,-4,-4
6502,400,100,2
6503,-4,-4,-4
6504,0,0,2
6505,725,0,1
6506,300,0,1
6507,-4,-4,-4
6508,625,300,1
6509,-4,-4,-4
6510,600,0,2
6511,200,200,2
6512,100,0,2
6513,-4,-4,-4
6514,-4,-4,-4
6515,-4,-4,-4
6516,0,0,2
6517,-4,-4,-4
6518,200,200,2
6519,-4,-4,2
6520,-4,-4,-4
6521,-4,-4,-4
6522,0,200,2
6523,-4,-4,-4
6524,-4,-4,-4
6525,0,200,2
6526,-4,-4,-4
6527,-4,-4,1
6528,200,100,2
6529,-4,-4,-4
6530,100,200,2
6531,-4,-4,-4
6532,325,0,3
6533,300,200,2
6534,-4,-4,-4
6535,-4,-4,2
6536,0,0,2
6537,700,100,2
6538,-4,-4,-4
6539,500,0,2
6540,100,200,2
6541,0,0,2
6542,-4,-4,-4
6543,0,0,2
6544,200,0,2
6545,-4,-4,-4
6546,-4,-4,-4
6547,425,0,2
6548,0,0,2
6549,500,0,1
6550,0,100,2
6551,100,0,2
6552,-4,-4,-4
6553,-4,-4,-4
6554,200,200,1
6555,300,200,1
6556,100,0,2
6557,400,100,1
6558,200,300,2
6559,-4,-4,-4
6560,200,200,1
6561,-4,-4,-4
6562,100,300,2
6563,200,300,2
6564,200,300,3
6565,-4,-4,-4
6566,400,300,1
6567,100,200,2
6568,200,100,2
6569,0,100,2
6570,400,0,2
6571,-4,-4,-4
6572,200,300,2
6573,800,300,2
6574,-4,-4,-4
6575,-4,-4,-4
6576,200,100,2
6577,400,200,1
6578,525,200,1
6579,-4,-4,-4
6580,525,300,2
6581,400,100,2
6582,400,300,1
6583,-4,-4,-4
6584,600,400,1
6585,300,300,1
6586,-4,-4,-4
6587,-4,-4,1
6588,-4,-4,-4
6589,200,300,1
6590,500,200,3
6591,-4,-4,-4
6592,-4,-4,1
6593,-4,-4,0
6594,-4,-4,1
6595,325,0,1
6596,-4,-4,1
6597,-4,-4,-4
6598,-4,-4,1
6599,-4,-4,1
6600,-4,-4,-4
6601,-4,-4,3
6602,-4,-4,-4
6603,325,200,3
6604,700,100,1
6605,300,100,1
6606,-4,-4,-4
6607,100,0,1
6608,-4,-4,-4
6609,900,500,1
6610,400,200,1
6611,-4,-4,-4
6612,200,200,-4
6613,325,200,1
6614,-4,-4,1
6615,500,200,3
6616,-4,-4,-4
6617,100,200,2
6618,-4,-4,1
6619,400,0,1
6620,-4,-4,-4
6621,-4,-4,2
6622,-4,-4,2
6623,-4,-4,-4
6624,-4,-4,-4
6625,700,100,1
6626,-4,-4,-4
6627,-4,-4,0
6628,-4,-4,2
6629,-4,-4,0
6630,-4,-4,1
6631,-4,-4,-4
6632,200,100,1
6633,-4,-4,2
6634,-4,-4,1
6635,-4,-4,1
6636,200,100,3
6637,-4,-4,-4
6638,-4,-4,2
6639,-4,-4,1
6640,300,0,1
6641,-4,-4,-4
6642,-4,-4,-4
6643,-4,-4,1
6644,300,0,1
6645,725,400,1
6646,1100,600,1
6647,300,200,0
6648,800,400,0
6649,-4,-4,2
6650,-4,-4,1
6651,-4,-4,2
6652,525,600,1
6653,725,400,1
6654,625,400,0
6655,500,400,1
6656,675,300,1
6657,-4,-4,-4
6658,-4,-4,-4
6659,100,200,1
6660,-4,-4,-4
6661,300,200,1
6662,300,200,1
6663,-4,-4,-4
6664,500,100,1
6665,-4,-4,-4
6667,-4,-4,-4
6668,-4,-4,-4
6669,-4,-4,-4
6670,-4,-4,-4
6671,100,0,1
6672,-4,-4,-4
6673,950,300,0
6674,-4,-4,-4
6675,-4,-4,-4
6676,-4,-4,-4
6677,-4,-4,-4
6678,-4,-4,-4
6679,-4,-4,1
6680,-4,-4,-4
6681,700,200,1
6682,-4,-4,-4
6683,200,0,2
6684,-4,-4,-4
6685,325,200,1
6686,100,200,1
6687,-4,-4,-4
6688,200,100,2
6689,200,200,3
6690,-4,-4,-4
6692,-4,-4,-4
6693,725,200,2
6694,300,100,1
6695,-4,-4,-4
6696,625,300,1
6697,-4,-4,3
6698,-4,-4,-4
6699,-4,-4,3
6700,500,200,1
6701,200,100,1
6702,-4,-4,-4
6703,-4,-4,-4
6704,-4,-4,-4
6705,200,300,3
6706,1100,200,1
6707,-4,-4,-4
6708,600,100,1
6709,-4,-4,-4
6710,400,100,2
6711,-4,-4,-4
6712,200,200,2
6713,400,100,1
6714,-4,-4,-4
6715,-4,-4,-4
6716,-4,-4,-4
6717,-4,-4,-4
6718,-4,-4,2
6719,-4,-4,1
6720,-4,-4,-4
6721,-4,-4,-4
6722,-4,-4,-4
6723,700,0,0
6724,800,100,0
6725,-4,-4,-4
6726,300,100,1
6727,-4,-4,-4
6728,-4,-4,-4
6729,0,0,2
6730,100,100,2
6731,-4,-4,-4
6732,0,100,3
6733,-4,-4,-4
6734,-4,-4,1
6735,-4,-4,-4
6736,325,300,1
6737,-4,-4,2
6738,-4,-4,-4
6739,-4,-4,2
6740,-4,-4,-4
6741,300,300,2
6742,-4,-4,1
6743,-4,-4,2
6744,-4,-4,-4
6745,-4,-4,2
6746,-4,-4,2
6747,-4,-4,-4
6748,-4,-4,2
6749,-4,-4,2
6750,-4,-4,-4
6751,-4,-4,3
6752,-4,-4,-4
6753,500,300,1
6754,-4,-4,-4
6755,425,300,2
6756,700,200,2
6757,100,100,1
6758,-4,-4,-4
6759,-4,-4,-4
6760,-4,-4,-4
6761,800,300,1
6762,200,200,1
6763,-4,-4,1
6764,-4,-4,-4
6765,-4,-4,1
6766,-4,-4,-4
6767,-4,-4,1
6768,-4,-4,1
6769,-4,-4,-4
6770,-4,-4,3
6771,-4,-4,-4
6772,-4,-4,2
6773,0,0,2
6774,-4,-4,1
6775,-4,-4,2
6776,-4,-4,-4
6777,-4,-4,1
6778,-4,-4,1
6779,-4,-4,1
6780,-4,-4,1
6781,-4,-4,-4
6782,400,200,1
6783,-4,-4,-4
6784,-4,-4,1
6785,-4,-4,-4
6786,525,200,1
6787,425,300,1
6788,-4,-4,-4
6789,-4,-4,2
6790,875,300,1
6791,400,200,1
6792,700,300,1
6793,-4,-4,-4
6794,-4,-4,-4
6795,0,100,3
6796,0,0,2
6797,325,0,2
6798,500,0,1
6799,-4,-4,-4
6800,-4,-4,2
6801,-4,-4,0
6802,-4,-4,-4
6803,-4,-4,-4
6804,425,0,1
6805,400,100,2
6806,-4,-4,-4
6807,100,100,1
6808,-4,-4,-4
6809,200,100,1
6810,-4,-4,-4
6811,300,100,1
6812,-4,-4,-4
6813,200,0,1
6814,-4,-4,-4
6815,-4,-4,-4
6816,100,0,2
6817,-4,-4,-4
6818,-4,-4,-4
6819,-4,-4,-4
6820,200,0,1
6821,-4,-4,1
6822,-4,-4,0
6823,100,0,1
6824,-4,-4,-4
6825,300,0,2
6826,200,0,2
6827,-4,-4,-4
6828,-4,-4,-4
6829,-4,-4,1
6830,400,0,2
6831,325,0,2
6832,-4,-4,-4
6833,-4,-4,-4
6834,325,125,2
6835,400,100,2
6836,-4,-4,1
6837,100,0,1
6838,-4,-4,-4
6839,-4,-4,-4
6840,-4,-4,-4
6841,600,400,1
6842,300,300,1
6843,-4,-4,-4
6844,725,100,1
6845,-4,-4,-4
6846,100,200,2
6847,0,0,2
6848,100,100,2
6849,-4,-4,-4
6850,100,0,2
6851,-4,-4,2
6852,-4,-4,2
6853,-4,-4,1
